run_id,model,role_id,replicate,source_file,reported_citation,canonical_candidate,ground_truth_status,cochrane_study_label,design,identity_issue,notes
gemini-patient-3,gemini,patient,3,reviews/CD015898/gemini-patient-3.md,FOCUS,FOCUS,outside_other,,multicenter transfusion-threshold RCT,0,
gemini-patient-3,gemini,patient,3,reviews/CD015898/gemini-patient-3.md,MINT,MINT,outside_other,,multicenter transfusion-threshold RCT,0,
gemini-patient-4,gemini,patient,4,reviews/CD015898/gemini-patient-4.md,TRICC,TRICC,cochrane_excluded,Hebert 1997,multicenter RCT,0,The preliminary Hebert 1997 source record and 1999 TRICC report are one trial.
gemini-patient-4,gemini,patient,4,reviews/CD015898/gemini-patient-4.md,TRIPICU,TRIPICU,outside_other,,multicenter pediatric transfusion-threshold RCT,0,
gemini-patient-4,gemini,patient,4,reviews/CD015898/gemini-patient-4.md,MINT,MINT,outside_other,,multicenter transfusion-threshold RCT,0,
gemini-researcher-1,gemini,researcher,1,reviews/CD015898/gemini-researcher-1.md,Berger 2011,Berger 2011,included,Berger 2011,single-center controlled before-after study,0,
gemini-researcher-1,gemini,researcher,1,reviews/CD015898/gemini-researcher-1.md,Bowman 2019,Bowman 2019,included,Bowman 2019,single-center controlled before-after study,0,
gemini-researcher-1,gemini,researcher,1,reviews/CD015898/gemini-researcher-1.md,Luo 2023,Luo 2023,cochrane_excluded,Luo 2023,randomized trial,0,The source review excludes this study for the wrong intervention.
gemini-researcher-2,gemini,researcher,2,reviews/CD015898/gemini-researcher-2.md,Berger 2011,Berger 2011,included,Berger 2011,single-center controlled before-after study,0,
gemini-researcher-2,gemini,researcher,2,reviews/CD015898/gemini-researcher-2.md,Bowman 2019,Bowman 2019,included,Bowman 2019,single-center controlled before-after study,0,
gemini-researcher-3,gemini,researcher,3,reviews/CD015898/gemini-researcher-3.md,Hamm 2021,Hamm 2021,included,Hamm 2021,single-center RCT,0,The SMaRT trial registration and primary publication are one cluster.
gemini-researcher-3,gemini,researcher,3,reviews/CD015898/gemini-researcher-3.md,Berger 2011,Berger 2011,included,Berger 2011,single-center controlled before-after study,0,
gemini-researcher-3,gemini,researcher,3,reviews/CD015898/gemini-researcher-3.md,Bowman 2019,Bowman 2019,included,Bowman 2019,single-center controlled before-after study,0,
gemini-researcher-3,gemini,researcher,3,reviews/CD015898/gemini-researcher-3.md,Lasry 2024 single-unit transfusion study,Lasry 2024 single-unit transfusion study,outside_other,,comparative study,0,
gemini-researcher-4,gemini,researcher,4,reviews/CD015898/gemini-researcher-4.md,Berger 2011,Berger 2011,included,Berger 2011,single-center controlled before-after study,0,
gemini-researcher-4,gemini,researcher,4,reviews/CD015898/gemini-researcher-4.md,Bowman 2019,Bowman 2019,included,Bowman 2019,single-center controlled before-after study,0,
gpt-clinician-1,gpt,clinician,1,reviews/CD015898/gpt-clinician-1.md,Berger 2011,Berger 2011,included,Berger 2011,single-center controlled before-after study,0,
gpt-clinician-1,gpt,clinician,1,reviews/CD015898/gpt-clinician-1.md,Avdic 2016,Avdic 2016,included,Avdic 2016,single-center controlled before-after study,0,
gpt-clinician-1,gpt,clinician,1,reviews/CD015898/gpt-clinician-1.md,Chantepie 2017,Chantepie 2017,included,Chantepie 2017,single-center controlled before-after study,0,
gpt-clinician-1,gpt,clinician,1,reviews/CD015898/gpt-clinician-1.md,Heyes single-unit transfusion study,Heyes single-unit transfusion study,outside_other,,before-after study,0,
gpt-clinician-1,gpt,clinician,1,reviews/CD015898/gpt-clinician-1.md,Bowman 2019,Bowman 2019,included,Bowman 2019,single-center controlled before-after study,0,
gpt-clinician-1,gpt,clinician,1,reviews/CD015898/gpt-clinician-1.md,Hamm 2021,Hamm 2021,included,Hamm 2021,single-center RCT,0,The SMaRT trial registration and primary publication are one cluster.
gpt-clinician-1,gpt,clinician,1,reviews/CD015898/gpt-clinician-1.md,Chantepie 2023,Chantepie 2023,included,Chantepie 2023,multicenter RCT,0,"The protocol, conference abstract, and full report are one study cluster."
gpt-clinician-1,gpt,clinician,1,reviews/CD015898/gpt-clinician-1.md,Byun 2023,Byun 2023,included,Byun 2023,single-center factorial RCT,0,
gpt-clinician-1,gpt,clinician,1,reviews/CD015898/gpt-clinician-1.md,Marco-Ayala 2024,Marco-Ayala 2024,included,Marco-Ayala 2024,single-center controlled before-after study,0,
gpt-clinician-1,gpt,clinician,1,reviews/CD015898/gpt-clinician-1.md,Olupot-Olupot phase II transfusion-volume trial,Olupot-Olupot phase II transfusion-volume trial,outside_other,,multicenter pediatric RCT,0,
gpt-clinician-1,gpt,clinician,1,reviews/CD015898/gpt-clinician-1.md,Maitland 2019 (TRACT),Maitland 2019 (TRACT),included,Maitland 2019,multicenter factorial RCT,0,"TRACT reports, including the George 2022 secondary analysis, are grouped."
gpt-clinician-1,gpt,clinician,1,reviews/CD015898/gpt-clinician-1.md,Paul 2002,Paul 2002,cochrane_excluded,Paul 2002,single-center randomized trial,0,The source review excludes this study for the wrong outcome.
gpt-clinician-1,gpt,clinician,1,reviews/CD015898/gpt-clinician-1.md,Wong 2005,Wong 2005,included,Wong 2005,single-center RCT,0,
gpt-clinician-1,gpt,clinician,1,reviews/CD015898/gpt-clinician-1.md,Khodabux 2009,Khodabux 2009,included,Khodabux 2009,two-center controlled before-after study,0,The von Lindern 2011 follow-up is grouped with Khodabux 2009.
gpt-clinician-1,gpt,clinician,1,reviews/CD015898/gpt-clinician-1.md,Mallett pediatric RBC-volume trial,Mallett pediatric RBC-volume trial,outside_other,,pediatric randomized trial,0,
gpt-clinician-1,gpt,clinician,1,reviews/CD015898/gpt-clinician-1.md,Choi neonatal RBC-volume trial,Choi neonatal RBC-volume trial,outside_other,,neonatal randomized trial,0,
gpt-clinician-1,gpt,clinician,1,reviews/CD015898/gpt-clinician-1.md,Cheema preterm-infant RBC-volume trial,Cheema preterm-infant RBC-volume trial,outside_other,,neonatal randomized trial,0,
gpt-clinician-1,gpt,clinician,1,reviews/CD015898/gpt-clinician-1.md,Chen 2023 pediatric RBC-volume study,Chen 2023 pediatric RBC-volume study,outside_other,,pediatric comparative study,0,
gpt-clinician-2,gpt,clinician,2,reviews/CD015898/gpt-clinician-2.md,Hamm 2021,Hamm 2021,included,Hamm 2021,single-center RCT,0,The SMaRT trial registration and primary publication are one cluster.
gpt-clinician-2,gpt,clinician,2,reviews/CD015898/gpt-clinician-2.md,Chantepie 2023,Chantepie 2023,included,Chantepie 2023,multicenter RCT,0,"The protocol, conference abstract, and full report are one study cluster."
gpt-clinician-2,gpt,clinician,2,reviews/CD015898/gpt-clinician-2.md,Berger 2011,Berger 2011,included,Berger 2011,single-center controlled before-after study,0,
gpt-clinician-2,gpt,clinician,2,reviews/CD015898/gpt-clinician-2.md,Avdic 2016,Avdic 2016,included,Avdic 2016,single-center controlled before-after study,0,
gpt-clinician-2,gpt,clinician,2,reviews/CD015898/gpt-clinician-2.md,Chantepie 2017,Chantepie 2017,included,Chantepie 2017,single-center controlled before-after study,0,
gpt-clinician-2,gpt,clinician,2,reviews/CD015898/gpt-clinician-2.md,Bowman 2019,Bowman 2019,included,Bowman 2019,single-center controlled before-after study,0,
gpt-clinician-2,gpt,clinician,2,reviews/CD015898/gpt-clinician-2.md,Marco-Ayala 2024,Marco-Ayala 2024,included,Marco-Ayala 2024,single-center controlled before-after study,0,
gpt-clinician-2,gpt,clinician,2,reviews/CD015898/gpt-clinician-2.md,Covello 2016,Covello 2016,cochrane_excluded,Covello 2016,randomized trial,0,The source review excludes this study for the wrong intervention.
gpt-clinician-2,gpt,clinician,2,reviews/CD015898/gpt-clinician-2.md,Ma 2005 single-unit transfusion study,Ma 2005 single-unit transfusion study,outside_other,,comparative study,0,
gpt-clinician-2,gpt,clinician,2,reviews/CD015898/gpt-clinician-2.md,Arslan 2004 transfusion-volume study,Arslan 2004 transfusion-volume study,outside_other,,comparative study,0,
gpt-clinician-2,gpt,clinician,2,reviews/CD015898/gpt-clinician-2.md,ENSURE/Bosch single-unit transfusion study,ENSURE/Bosch single-unit transfusion study,outside_other,,multicenter randomized trial,0,"The ENSURE 2018, de Lil 2019, and Bosch 2021 reports are one cluster."
gpt-clinician-2,gpt,clinician,2,reviews/CD015898/gpt-clinician-2.md,Olupot-Olupot phase II transfusion-volume trial,Olupot-Olupot phase II transfusion-volume trial,outside_other,,multicenter pediatric RCT,0,
gpt-clinician-2,gpt,clinician,2,reviews/CD015898/gpt-clinician-2.md,Maitland 2019 (TRACT),Maitland 2019 (TRACT),included,Maitland 2019,multicenter factorial RCT,0,"TRACT reports, including the George 2022 secondary analysis, are grouped."
gpt-clinician-2,gpt,clinician,2,reviews/CD015898/gpt-clinician-2.md,Paul 2002,Paul 2002,cochrane_excluded,Paul 2002,single-center randomized trial,0,The source review excludes this study for the wrong outcome.
gpt-clinician-2,gpt,clinician,2,reviews/CD015898/gpt-clinician-2.md,Wong 2005,Wong 2005,included,Wong 2005,single-center RCT,0,
gpt-clinician-2,gpt,clinician,2,reviews/CD015898/gpt-clinician-2.md,Khodabux 2009,Khodabux 2009,included,Khodabux 2009,two-center controlled before-after study,0,The von Lindern 2011 follow-up is grouped with Khodabux 2009.
gpt-clinician-2,gpt,clinician,2,reviews/CD015898/gpt-clinician-2.md,Mallett pediatric RBC-volume trial,Mallett pediatric RBC-volume trial,outside_other,,pediatric randomized trial,0,
gpt-clinician-2,gpt,clinician,2,reviews/CD015898/gpt-clinician-2.md,Jung YH 2020; Choi title and DOI,Choi neonatal RBC-volume trial,outside_other,,neonatal randomized trial,1,The response gives the Choi study title/DOI but attributes it to Jung.
gpt-clinician-2,gpt,clinician,2,reviews/CD015898/gpt-clinician-2.md,Cheema preterm-infant RBC-volume trial,Cheema preterm-infant RBC-volume trial,outside_other,,neonatal randomized trial,0,
gpt-clinician-2,gpt,clinician,2,reviews/CD015898/gpt-clinician-2.md,Chen 2023 pediatric RBC-volume study,Chen 2023 pediatric RBC-volume study,outside_other,,pediatric comparative study,0,
gpt-clinician-3,gpt,clinician,3,reviews/CD015898/gpt-clinician-3.md,Chantepie 2023,Chantepie 2023,included,Chantepie 2023,multicenter RCT,0,"The protocol, conference abstract, and full report are one study cluster."
gpt-clinician-3,gpt,clinician,3,reviews/CD015898/gpt-clinician-3.md,Byun 2023,Byun 2023,included,Byun 2023,single-center factorial RCT,0,
gpt-clinician-3,gpt,clinician,3,reviews/CD015898/gpt-clinician-3.md,Hamm 2021,Hamm 2021,included,Hamm 2021,single-center RCT,0,The SMaRT trial registration and primary publication are one cluster.
gpt-clinician-3,gpt,clinician,3,reviews/CD015898/gpt-clinician-3.md,Berger 2011,Berger 2011,included,Berger 2011,single-center controlled before-after study,0,
gpt-clinician-3,gpt,clinician,3,reviews/CD015898/gpt-clinician-3.md,Chantepie 2017,Chantepie 2017,included,Chantepie 2017,single-center controlled before-after study,0,
gpt-clinician-3,gpt,clinician,3,reviews/CD015898/gpt-clinician-3.md,Avdic 2016,Avdic 2016,included,Avdic 2016,single-center controlled before-after study,0,
gpt-clinician-3,gpt,clinician,3,reviews/CD015898/gpt-clinician-3.md,Bowman 2019,Bowman 2019,included,Bowman 2019,single-center controlled before-after study,0,
gpt-clinician-3,gpt,clinician,3,reviews/CD015898/gpt-clinician-3.md,Marco-Ayala 2024,Marco-Ayala 2024,included,Marco-Ayala 2024,single-center controlled before-after study,0,
gpt-clinician-3,gpt,clinician,3,reviews/CD015898/gpt-clinician-3.md,Heyes single-unit transfusion study,Heyes single-unit transfusion study,outside_other,,before-after study,0,
gpt-clinician-3,gpt,clinician,3,reviews/CD015898/gpt-clinician-3.md,Yang 2017 single-unit transfusion study,Yang 2017 single-unit transfusion study,outside_other,,comparative study,0,
gpt-clinician-3,gpt,clinician,3,reviews/CD015898/gpt-clinician-3.md,Ma 2005 single-unit transfusion study,Ma 2005 single-unit transfusion study,outside_other,,comparative study,0,
gpt-clinician-3,gpt,clinician,3,reviews/CD015898/gpt-clinician-3.md,Maitland 2019 (TRACT),Maitland 2019 (TRACT),included,Maitland 2019,multicenter factorial RCT,0,"TRACT reports, including the George 2022 secondary analysis, are grouped."
gpt-clinician-3,gpt,clinician,3,reviews/CD015898/gpt-clinician-3.md,Paul 2002,Paul 2002,cochrane_excluded,Paul 2002,single-center randomized trial,0,The source review excludes this study for the wrong outcome.
gpt-clinician-3,gpt,clinician,3,reviews/CD015898/gpt-clinician-3.md,Wong 2005,Wong 2005,included,Wong 2005,single-center RCT,0,
gpt-clinician-3,gpt,clinician,3,reviews/CD015898/gpt-clinician-3.md,Mallett pediatric RBC-volume trial,Mallett pediatric RBC-volume trial,outside_other,,pediatric randomized trial,0,
gpt-clinician-3,gpt,clinician,3,reviews/CD015898/gpt-clinician-3.md,Choi neonatal RBC-volume trial,Choi neonatal RBC-volume trial,outside_other,,neonatal randomized trial,0,
gpt-clinician-3,gpt,clinician,3,reviews/CD015898/gpt-clinician-3.md,Cheema preterm-infant RBC-volume trial,Cheema preterm-infant RBC-volume trial,outside_other,,neonatal randomized trial,0,
gpt-clinician-3,gpt,clinician,3,reviews/CD015898/gpt-clinician-3.md,Chen 2023 pediatric RBC-volume study,Chen 2023 pediatric RBC-volume study,outside_other,,pediatric comparative study,0,
gpt-clinician-4,gpt,clinician,4,reviews/CD015898/gpt-clinician-4.md,Hamm 2021,Hamm 2021,included,Hamm 2021,single-center RCT,0,The SMaRT trial registration and primary publication are one cluster.
gpt-clinician-4,gpt,clinician,4,reviews/CD015898/gpt-clinician-4.md,Chantepie 2023,Chantepie 2023,included,Chantepie 2023,multicenter RCT,0,"The protocol, conference abstract, and full report are one study cluster."
gpt-clinician-4,gpt,clinician,4,reviews/CD015898/gpt-clinician-4.md,Byun 2023,Byun 2023,included,Byun 2023,single-center factorial RCT,0,
gpt-clinician-4,gpt,clinician,4,reviews/CD015898/gpt-clinician-4.md,Berger 2011,Berger 2011,included,Berger 2011,single-center controlled before-after study,0,
gpt-clinician-4,gpt,clinician,4,reviews/CD015898/gpt-clinician-4.md,Chantepie 2017,Chantepie 2017,included,Chantepie 2017,single-center controlled before-after study,0,
gpt-clinician-4,gpt,clinician,4,reviews/CD015898/gpt-clinician-4.md,Avdic 2016,Avdic 2016,included,Avdic 2016,single-center controlled before-after study,0,
gpt-clinician-4,gpt,clinician,4,reviews/CD015898/gpt-clinician-4.md,Bowman 2019,Bowman 2019,included,Bowman 2019,single-center controlled before-after study,0,
gpt-clinician-4,gpt,clinician,4,reviews/CD015898/gpt-clinician-4.md,Gastecki single-unit transfusion study,Gastecki single-unit transfusion study,outside_other,,comparative study,0,
gpt-clinician-4,gpt,clinician,4,reviews/CD015898/gpt-clinician-4.md,Marco-Ayala 2024,Marco-Ayala 2024,included,Marco-Ayala 2024,single-center controlled before-after study,0,
gpt-clinician-4,gpt,clinician,4,reviews/CD015898/gpt-clinician-4.md,Olupot-Olupot phase II transfusion-volume trial,Olupot-Olupot phase II transfusion-volume trial,outside_other,,multicenter pediatric RCT,0,
gpt-clinician-4,gpt,clinician,4,reviews/CD015898/gpt-clinician-4.md,Maitland 2019 (TRACT),Maitland 2019 (TRACT),included,Maitland 2019,multicenter factorial RCT,0,"TRACT reports, including the George 2022 secondary analysis, are grouped."
gpt-clinician-4,gpt,clinician,4,reviews/CD015898/gpt-clinician-4.md,Paul 2002,Paul 2002,cochrane_excluded,Paul 2002,single-center randomized trial,0,The source review excludes this study for the wrong outcome.
gpt-clinician-4,gpt,clinician,4,reviews/CD015898/gpt-clinician-4.md,Wong 2005,Wong 2005,included,Wong 2005,single-center RCT,0,
gpt-clinician-4,gpt,clinician,4,reviews/CD015898/gpt-clinician-4.md,Mallett pediatric RBC-volume trial,Mallett pediatric RBC-volume trial,outside_other,,pediatric randomized trial,0,
gpt-clinician-4,gpt,clinician,4,reviews/CD015898/gpt-clinician-4.md,Choi neonatal RBC-volume trial,Choi neonatal RBC-volume trial,outside_other,,neonatal randomized trial,0,
gpt-clinician-4,gpt,clinician,4,reviews/CD015898/gpt-clinician-4.md,Cheema preterm-infant RBC-volume trial,Cheema preterm-infant RBC-volume trial,outside_other,,neonatal randomized trial,0,
gpt-clinician-4,gpt,clinician,4,reviews/CD015898/gpt-clinician-4.md,Chen 2023 pediatric RBC-volume study,Chen 2023 pediatric RBC-volume study,outside_other,,pediatric comparative study,0,
gpt-patient-1,gpt,patient,1,reviews/CD015898/gpt-patient-1.md,Chantepie 2023,Chantepie 2023,included,Chantepie 2023,multicenter RCT,0,"The protocol, conference abstract, and full report are one study cluster."
gpt-patient-1,gpt,patient,1,reviews/CD015898/gpt-patient-1.md,Hamm 2021,Hamm 2021,included,Hamm 2021,single-center RCT,0,The SMaRT trial registration and primary publication are one cluster.
gpt-patient-1,gpt,patient,1,reviews/CD015898/gpt-patient-1.md,Byun 2023,Byun 2023,included,Byun 2023,single-center factorial RCT,0,
gpt-patient-1,gpt,patient,1,reviews/CD015898/gpt-patient-1.md,Berger 2011,Berger 2011,included,Berger 2011,single-center controlled before-after study,0,
gpt-patient-1,gpt,patient,1,reviews/CD015898/gpt-patient-1.md,Chantepie 2017,Chantepie 2017,included,Chantepie 2017,single-center controlled before-after study,0,
gpt-patient-1,gpt,patient,1,reviews/CD015898/gpt-patient-1.md,Avdic 2016,Avdic 2016,included,Avdic 2016,single-center controlled before-after study,0,
gpt-patient-1,gpt,patient,1,reviews/CD015898/gpt-patient-1.md,Covello 2016,Covello 2016,cochrane_excluded,Covello 2016,randomized trial,0,The source review excludes this study for the wrong intervention.
gpt-patient-1,gpt,patient,1,reviews/CD015898/gpt-patient-1.md,Bowman 2019,Bowman 2019,included,Bowman 2019,single-center controlled before-after study,0,
gpt-patient-1,gpt,patient,1,reviews/CD015898/gpt-patient-1.md,Gastecki single-unit transfusion study,Gastecki single-unit transfusion study,outside_other,,comparative study,0,
gpt-patient-1,gpt,patient,1,reviews/CD015898/gpt-patient-1.md,Marco-Ayala 2024,Marco-Ayala 2024,included,Marco-Ayala 2024,single-center controlled before-after study,0,
gpt-patient-1,gpt,patient,1,reviews/CD015898/gpt-patient-1.md,Ma 2005 single-unit transfusion study,Ma 2005 single-unit transfusion study,outside_other,,comparative study,0,
gpt-patient-1,gpt,patient,1,reviews/CD015898/gpt-patient-1.md,Olupot-Olupot phase II transfusion-volume trial,Olupot-Olupot phase II transfusion-volume trial,outside_other,,multicenter pediatric RCT,0,
gpt-patient-1,gpt,patient,1,reviews/CD015898/gpt-patient-1.md,Maitland 2019 (TRACT),Maitland 2019 (TRACT),included,Maitland 2019,multicenter factorial RCT,0,"TRACT reports, including the George 2022 secondary analysis, are grouped."
gpt-patient-1,gpt,patient,1,reviews/CD015898/gpt-patient-1.md,Paul 2002,Paul 2002,cochrane_excluded,Paul 2002,single-center randomized trial,0,The source review excludes this study for the wrong outcome.
gpt-patient-1,gpt,patient,1,reviews/CD015898/gpt-patient-1.md,Wong 2005,Wong 2005,included,Wong 2005,single-center RCT,0,
gpt-patient-1,gpt,patient,1,reviews/CD015898/gpt-patient-1.md,Khodabux 2009,Khodabux 2009,included,Khodabux 2009,two-center controlled before-after study,0,The von Lindern 2011 follow-up is grouped with Khodabux 2009.
gpt-patient-1,gpt,patient,1,reviews/CD015898/gpt-patient-1.md,Mallett pediatric RBC-volume trial,Mallett pediatric RBC-volume trial,outside_other,,pediatric randomized trial,0,
gpt-patient-1,gpt,patient,1,reviews/CD015898/gpt-patient-1.md,Choi neonatal RBC-volume trial,Choi neonatal RBC-volume trial,outside_other,,neonatal randomized trial,0,
gpt-patient-1,gpt,patient,1,reviews/CD015898/gpt-patient-1.md,Cheema preterm-infant RBC-volume trial,Cheema preterm-infant RBC-volume trial,outside_other,,neonatal randomized trial,0,
gpt-patient-1,gpt,patient,1,reviews/CD015898/gpt-patient-1.md,Chen 2023 pediatric RBC-volume study,Chen 2023 pediatric RBC-volume study,outside_other,,pediatric comparative study,0,
gpt-patient-2,gpt,patient,2,reviews/CD015898/gpt-patient-2.md,Hamm 2021,Hamm 2021,included,Hamm 2021,single-center RCT,0,The SMaRT trial registration and primary publication are one cluster.
gpt-patient-2,gpt,patient,2,reviews/CD015898/gpt-patient-2.md,Chantepie 2023,Chantepie 2023,included,Chantepie 2023,multicenter RCT,0,"The protocol, conference abstract, and full report are one study cluster."
gpt-patient-2,gpt,patient,2,reviews/CD015898/gpt-patient-2.md,Byun 2023,Byun 2023,included,Byun 2023,single-center factorial RCT,0,
gpt-patient-2,gpt,patient,2,reviews/CD015898/gpt-patient-2.md,Berger 2011,Berger 2011,included,Berger 2011,single-center controlled before-after study,0,
gpt-patient-2,gpt,patient,2,reviews/CD015898/gpt-patient-2.md,Avdic 2016,Avdic 2016,included,Avdic 2016,single-center controlled before-after study,0,
gpt-patient-2,gpt,patient,2,reviews/CD015898/gpt-patient-2.md,Chantepie 2017,Chantepie 2017,included,Chantepie 2017,single-center controlled before-after study,0,
gpt-patient-2,gpt,patient,2,reviews/CD015898/gpt-patient-2.md,Bowman 2019,Bowman 2019,included,Bowman 2019,single-center controlled before-after study,0,
gpt-patient-2,gpt,patient,2,reviews/CD015898/gpt-patient-2.md,Lamarche 2019,Lamarche 2019,included,Lamarche 2019,single-center controlled before-after study,0,
gpt-patient-2,gpt,patient,2,reviews/CD015898/gpt-patient-2.md,Marco-Ayala 2024,Marco-Ayala 2024,included,Marco-Ayala 2024,single-center controlled before-after study,0,
gpt-patient-2,gpt,patient,2,reviews/CD015898/gpt-patient-2.md,Heyes single-unit transfusion study,Heyes single-unit transfusion study,outside_other,,before-after study,0,
gpt-patient-2,gpt,patient,2,reviews/CD015898/gpt-patient-2.md,Maitland 2019 (TRACT),Maitland 2019 (TRACT),included,Maitland 2019,multicenter factorial RCT,0,"TRACT reports, including the George 2022 secondary analysis, are grouped."
gpt-patient-2,gpt,patient,2,reviews/CD015898/gpt-patient-2.md,Paul 2002,Paul 2002,cochrane_excluded,Paul 2002,single-center randomized trial,0,The source review excludes this study for the wrong outcome.
gpt-patient-2,gpt,patient,2,reviews/CD015898/gpt-patient-2.md,Wong 2005,Wong 2005,included,Wong 2005,single-center RCT,0,
gpt-patient-2,gpt,patient,2,reviews/CD015898/gpt-patient-2.md,Mallett pediatric RBC-volume trial,Mallett pediatric RBC-volume trial,outside_other,,pediatric randomized trial,0,
gpt-patient-2,gpt,patient,2,reviews/CD015898/gpt-patient-2.md,Choi neonatal RBC-volume trial,Choi neonatal RBC-volume trial,outside_other,,neonatal randomized trial,0,
gpt-patient-2,gpt,patient,2,reviews/CD015898/gpt-patient-2.md,Cheema preterm-infant RBC-volume trial,Cheema preterm-infant RBC-volume trial,outside_other,,neonatal randomized trial,0,
gpt-patient-2,gpt,patient,2,reviews/CD015898/gpt-patient-2.md,Chen 2023 pediatric RBC-volume study,Chen 2023 pediatric RBC-volume study,outside_other,,pediatric comparative study,0,
gpt-patient-2,gpt,patient,2,reviews/CD015898/gpt-patient-2.md,Khodabux 2009,Khodabux 2009,included,Khodabux 2009,two-center controlled before-after study,0,The von Lindern 2011 follow-up is grouped with Khodabux 2009.
gpt-patient-3,gpt,patient,3,reviews/CD015898/gpt-patient-3.md,Chantepie 2023; Leuk Res 128,Chantepie 2023,included,Chantepie 2023,multicenter RCT,1,"The response reports the journal volume as 128; the publication is volume 129.; The protocol, conference abstract, and full report are one study cluster."
gpt-patient-3,gpt,patient,3,reviews/CD015898/gpt-patient-3.md,Hamm 2021,Hamm 2021,included,Hamm 2021,single-center RCT,0,The SMaRT trial registration and primary publication are one cluster.
gpt-patient-3,gpt,patient,3,reviews/CD015898/gpt-patient-3.md,Byun 2023,Byun 2023,included,Byun 2023,single-center factorial RCT,0,
gpt-patient-3,gpt,patient,3,reviews/CD015898/gpt-patient-3.md,Berger 2011,Berger 2011,included,Berger 2011,single-center controlled before-after study,0,
gpt-patient-3,gpt,patient,3,reviews/CD015898/gpt-patient-3.md,Chantepie 2017,Chantepie 2017,included,Chantepie 2017,single-center controlled before-after study,0,
gpt-patient-3,gpt,patient,3,reviews/CD015898/gpt-patient-3.md,Avdic 2016,Avdic 2016,included,Avdic 2016,single-center controlled before-after study,0,
gpt-patient-3,gpt,patient,3,reviews/CD015898/gpt-patient-3.md,Bowman 2019,Bowman 2019,included,Bowman 2019,single-center controlled before-after study,0,
gpt-patient-3,gpt,patient,3,reviews/CD015898/gpt-patient-3.md,Marco-Ayala 2024,Marco-Ayala 2024,included,Marco-Ayala 2024,single-center controlled before-after study,0,
gpt-patient-3,gpt,patient,3,reviews/CD015898/gpt-patient-3.md,Lamarche 2019,Lamarche 2019,included,Lamarche 2019,single-center controlled before-after study,0,
gpt-patient-3,gpt,patient,3,reviews/CD015898/gpt-patient-3.md,Olupot-Olupot phase II transfusion-volume trial,Olupot-Olupot phase II transfusion-volume trial,outside_other,,multicenter pediatric RCT,0,
gpt-patient-3,gpt,patient,3,reviews/CD015898/gpt-patient-3.md,Maitland 2019 (TRACT),Maitland 2019 (TRACT),included,Maitland 2019,multicenter factorial RCT,0,"TRACT reports, including the George 2022 secondary analysis, are grouped."
gpt-patient-3,gpt,patient,3,reviews/CD015898/gpt-patient-3.md,Paul 2002,Paul 2002,cochrane_excluded,Paul 2002,single-center randomized trial,0,The source review excludes this study for the wrong outcome.
gpt-patient-3,gpt,patient,3,reviews/CD015898/gpt-patient-3.md,Wong 2005,Wong 2005,included,Wong 2005,single-center RCT,0,
gpt-patient-3,gpt,patient,3,reviews/CD015898/gpt-patient-3.md,Khodabux 2009,Khodabux 2009,included,Khodabux 2009,two-center controlled before-after study,0,The von Lindern 2011 follow-up is grouped with Khodabux 2009.
gpt-patient-3,gpt,patient,3,reviews/CD015898/gpt-patient-3.md,Mallett pediatric RBC-volume trial,Mallett pediatric RBC-volume trial,outside_other,,pediatric randomized trial,0,
gpt-patient-3,gpt,patient,3,reviews/CD015898/gpt-patient-3.md,Choi neonatal RBC-volume trial,Choi neonatal RBC-volume trial,outside_other,,neonatal randomized trial,0,
gpt-patient-3,gpt,patient,3,reviews/CD015898/gpt-patient-3.md,Cheema preterm-infant RBC-volume trial,Cheema preterm-infant RBC-volume trial,outside_other,,neonatal randomized trial,0,
gpt-patient-3,gpt,patient,3,reviews/CD015898/gpt-patient-3.md,Chen 2023 pediatric RBC-volume study,Chen 2023 pediatric RBC-volume study,outside_other,,pediatric comparative study,0,
gpt-patient-4,gpt,patient,4,reviews/CD015898/gpt-patient-4.md,Hamm 2021,Hamm 2021,included,Hamm 2021,single-center RCT,0,The SMaRT trial registration and primary publication are one cluster.
gpt-patient-4,gpt,patient,4,reviews/CD015898/gpt-patient-4.md,Chantepie 2023,Chantepie 2023,included,Chantepie 2023,multicenter RCT,0,"The protocol, conference abstract, and full report are one study cluster."
gpt-patient-4,gpt,patient,4,reviews/CD015898/gpt-patient-4.md,Byun 2023,Byun 2023,included,Byun 2023,single-center factorial RCT,0,
gpt-patient-4,gpt,patient,4,reviews/CD015898/gpt-patient-4.md,Berger 2011,Berger 2011,included,Berger 2011,single-center controlled before-after study,0,
gpt-patient-4,gpt,patient,4,reviews/CD015898/gpt-patient-4.md,Avdic 2016,Avdic 2016,included,Avdic 2016,single-center controlled before-after study,0,
gpt-patient-4,gpt,patient,4,reviews/CD015898/gpt-patient-4.md,Chantepie 2017,Chantepie 2017,included,Chantepie 2017,single-center controlled before-after study,0,
gpt-patient-4,gpt,patient,4,reviews/CD015898/gpt-patient-4.md,Bowman 2019,Bowman 2019,included,Bowman 2019,single-center controlled before-after study,0,
gpt-patient-4,gpt,patient,4,reviews/CD015898/gpt-patient-4.md,ENSURE/Bosch single-unit transfusion study,ENSURE/Bosch single-unit transfusion study,outside_other,,multicenter randomized trial,0,"The ENSURE 2018, de Lil 2019, and Bosch 2021 reports are one cluster."
