run_id,model,role_id,replicate,source_file,reported_citation,canonical_candidate,ground_truth_status,cochrane_study_label,design,identity_issue,notes
gpt-clinician-3,gpt,clinician,3,retrieval_bias/CD015264/gpt-clinician-3.md,Taneja 2013 (North India; NCT00717730),Taneja 2013 (North India; NCT00717730),included,Taneja 2013,factorial RCT,0,All short- and long-term outcome reports are one trial cluster.
gpt-clinician-3,gpt,clinician,3,retrieval_bias/CD015264/gpt-clinician-3.md,Allen 2007 Guatemalan infant fortification trial,Allen 2007 Guatemalan infant fortification trial,outside_other,,randomized feeding trial reported as a conference abstract,0,
gpt-clinician-3,gpt,clinician,3,retrieval_bias/CD015264/gpt-clinician-3.md,Bjørke-Monsen/Torsvik infant B12 studies,Bjørke-Monsen/Torsvik infant B12 studies,cochrane_excluded,Bjørke-Monsen 2011,intramuscular randomized trials,0,The excluded RIS groups the 2008 and 2011 reports and related registry records under this label; responses also cite the later Torsvik report.
gpt-clinician-4,gpt,clinician,4,retrieval_bias/CD015264/gpt-clinician-4.md,Taneja 2013 (North India; NCT00717730),Taneja 2013 (North India; NCT00717730),included,Taneja 2013,factorial RCT,0,All short- and long-term outcome reports are one trial cluster.
gpt-clinician-4,gpt,clinician,4,retrieval_bias/CD015264/gpt-clinician-4.md,Strand 2020 (BeLive; NCT02272842),Strand 2020 (BeLive; NCT02272842),included,Strand 2020,RCT,0,"The protocol, primary report, and later outcome reports are one trial cluster."
gpt-clinician-4,gpt,clinician,4,retrieval_bias/CD015264/gpt-clinician-4.md,Allen 2007 Guatemalan infant fortification trial,Allen 2007 Guatemalan infant fortification trial,outside_other,,randomized feeding trial reported as a conference abstract,0,
gpt-patient-1,gpt,patient,1,retrieval_bias/CD015264/gpt-patient-1.md,Strand 2020 (BeLive; NCT02272842),Strand 2020 (BeLive; NCT02272842),included,Strand 2020,RCT,0,"The protocol, primary report, and later outcome reports are one trial cluster."
gpt-patient-1,gpt,patient,1,retrieval_bias/CD015264/gpt-patient-1.md,Taneja 2013 (North India; NCT00717730),Taneja 2013 (North India; NCT00717730),included,Taneja 2013,factorial RCT,0,All short- and long-term outcome reports are one trial cluster.
gpt-patient-1,gpt,patient,1,retrieval_bias/CD015264/gpt-patient-1.md,Rascoff 1951 premature-infant study,Rascoff 1951 premature-infant study,outside_other,,comparative study,0,
gpt-patient-1,gpt,patient,1,retrieval_bias/CD015264/gpt-patient-1.md,Chinnock 1952,Chinnock 1952,included,Chinnock 1952,quasi-randomized trial,0,
gpt-patient-1,gpt,patient,1,retrieval_bias/CD015264/gpt-patient-1.md,Wetzel 1949/1952 growth-failure studies,Wetzel 1949/1952 growth-failure studies,outside_other,,controlled supplementation studies,0,
gpt-patient-1,gpt,patient,1,retrieval_bias/CD015264/gpt-patient-1.md,Larcomb 1954,Larcomb 1954,cochrane_excluded,Larcomb 1954,RCT,0,
gpt-patient-1,gpt,patient,1,retrieval_bias/CD015264/gpt-patient-1.md,Montoye 1955 young-boy growth and fitness study,Montoye 1955 young-boy growth and fitness study,outside_other,,controlled study,0,
gpt-patient-2,gpt,patient,2,retrieval_bias/CD015264/gpt-patient-2.md,Taneja 2013 (North India; NCT00717730),Taneja 2013 (North India; NCT00717730),included,Taneja 2013,factorial RCT,0,All short- and long-term outcome reports are one trial cluster.
gpt-patient-2,gpt,patient,2,retrieval_bias/CD015264/gpt-patient-2.md,Strand 2020 (BeLive; NCT02272842),Strand 2020 (BeLive; NCT02272842),included,Strand 2020,RCT,0,"The protocol, primary report, and later outcome reports are one trial cluster."
gpt-patient-2,gpt,patient,2,retrieval_bias/CD015264/gpt-patient-2.md,Allen 2007 Guatemalan infant fortification trial,Allen 2007 Guatemalan infant fortification trial,outside_other,,randomized feeding trial reported as a conference abstract,0,
gpt-patient-2,gpt,patient,2,retrieval_bias/CD015264/gpt-patient-2.md,Hess 2019 Lao micronutrient-powder trial,Hess 2019 Lao micronutrient-powder trial,cochrane_excluded,Hess 2019,RCT,0,"Responses cite Hinnouho 2022, a later report from this trial program."
gpt-patient-2,gpt,patient,2,retrieval_bias/CD015264/gpt-patient-2.md,Ndeezi 2011 Ugandan HIV micronutrient trial,Ndeezi 2011 Ugandan HIV micronutrient trial,outside_other,,multi-micronutrient RCT,0,
gpt-patient-2,gpt,patient,2,retrieval_bias/CD015264/gpt-patient-2.md,Bjørke-Monsen/Torsvik infant B12 studies,Bjørke-Monsen/Torsvik infant B12 studies,cochrane_excluded,Bjørke-Monsen 2011,intramuscular randomized trials,0,The excluded RIS groups the 2008 and 2011 reports and related registry records under this label; responses also cite the later Torsvik report.
gpt-patient-2,gpt,patient,2,retrieval_bias/CD015264/gpt-patient-2.md,Worthington-White 1994 preterm-infant trial,Worthington-White 1994 preterm-infant trial,cochrane_excluded,Worthington-White 1994,factorial RCT,0,
gpt-patient-3,gpt,patient,3,retrieval_bias/CD015264/gpt-patient-3.md,Taneja 2013 (North India; NCT00717730),Taneja 2013 (North India; NCT00717730),included,Taneja 2013,factorial RCT,0,All short- and long-term outcome reports are one trial cluster.
gpt-patient-3,gpt,patient,3,retrieval_bias/CD015264/gpt-patient-3.md,Strand 2020 (BeLive; NCT02272842),Strand 2020 (BeLive; NCT02272842),included,Strand 2020,RCT,0,"The protocol, primary report, and later outcome reports are one trial cluster."
gpt-patient-3,gpt,patient,3,retrieval_bias/CD015264/gpt-patient-3.md,Larcomb 1954,Larcomb 1954,cochrane_excluded,Larcomb 1954,RCT,0,
gpt-patient-3,gpt,patient,3,retrieval_bias/CD015264/gpt-patient-3.md,Mackay 1956 protein-deficient-child trial,Mackay 1956 protein-deficient-child trial,cochrane_awaiting,Mackay 1956,quasi-randomized trial,0,
gpt-patient-3,gpt,patient,3,retrieval_bias/CD015264/gpt-patient-3.md,Scrimshaw 1953 / Aguirre 1955,Scrimshaw 1953 / Aguirre 1955,included,Scrimshaw 1953,controlled school supplementation study,0,The growth and hematology reports are grouped under one Cochrane study label.
gpt-patient-4,gpt,patient,4,retrieval_bias/CD015264/gpt-patient-4.md,Strand 2020 (BeLive; NCT02272842),Strand 2020 (BeLive; NCT02272842),included,Strand 2020,RCT,0,"The protocol, primary report, and later outcome reports are one trial cluster."
gpt-patient-4,gpt,patient,4,retrieval_bias/CD015264/gpt-patient-4.md,Taneja 2013 (North India; NCT00717730),Taneja 2013 (North India; NCT00717730),included,Taneja 2013,factorial RCT,0,All short- and long-term outcome reports are one trial cluster.
gpt-researcher-1,gpt,researcher,1,retrieval_bias/CD015264/gpt-researcher-1.md,Taneja 2013 (North India; NCT00717730),Taneja 2013 (North India; NCT00717730),included,Taneja 2013,factorial RCT,0,All short- and long-term outcome reports are one trial cluster.
gpt-researcher-1,gpt,researcher,1,retrieval_bias/CD015264/gpt-researcher-1.md,Strand 2020 (BeLive; NCT02272842),Strand 2020 (BeLive; NCT02272842),included,Strand 2020,RCT,0,"The protocol, primary report, and later outcome reports are one trial cluster."
gpt-researcher-1,gpt,researcher,1,retrieval_bias/CD015264/gpt-researcher-1.md,Larcomb 1954,Larcomb 1954,cochrane_excluded,Larcomb 1954,RCT,0,
gpt-researcher-1,gpt,researcher,1,retrieval_bias/CD015264/gpt-researcher-1.md,Rascoff 1951 premature-infant study,Rascoff 1951 premature-infant study,outside_other,,comparative study,0,
gpt-researcher-1,gpt,researcher,1,retrieval_bias/CD015264/gpt-researcher-1.md,Chinnock 1952,Chinnock 1952,included,Chinnock 1952,quasi-randomized trial,0,
gpt-researcher-1,gpt,researcher,1,retrieval_bias/CD015264/gpt-researcher-1.md,Wetzel 1949/1952 growth-failure studies,Wetzel 1949/1952 growth-failure studies,outside_other,,controlled supplementation studies,0,
gpt-researcher-1,gpt,researcher,1,retrieval_bias/CD015264/gpt-researcher-1.md,Spies 1952 nutritive-failure study,Spies 1952 nutritive-failure study,outside_other,,controlled study,0,
gpt-researcher-1,gpt,researcher,1,retrieval_bias/CD015264/gpt-researcher-1.md,Montoye 1955 young-boy growth and fitness study,Montoye 1955 young-boy growth and fitness study,outside_other,,controlled study,0,
gpt-researcher-1,gpt,researcher,1,retrieval_bias/CD015264/gpt-researcher-1.md,Crump and Tully 1955 growth-failure study,Crump and Tully 1955 growth-failure study,outside_other,,controlled study,0,
gpt-researcher-1,gpt,researcher,1,retrieval_bias/CD015264/gpt-researcher-1.md,Mackay 1956 protein-deficient-child trial,Mackay 1956 protein-deficient-child trial,cochrane_awaiting,Mackay 1956,quasi-randomized trial,0,
gpt-researcher-1,gpt,researcher,1,retrieval_bias/CD015264/gpt-researcher-1.md,Scrimshaw 1953 / Aguirre 1955,Scrimshaw 1953 / Aguirre 1955,included,Scrimshaw 1953,controlled school supplementation study,0,The growth and hematology reports are grouped under one Cochrane study label.
gpt-researcher-1,gpt,researcher,1,retrieval_bias/CD015264/gpt-researcher-1.md,Worthington-White 1994 preterm-infant trial,Worthington-White 1994 preterm-infant trial,cochrane_excluded,Worthington-White 1994,factorial RCT,0,
gpt-researcher-1,gpt,researcher,1,retrieval_bias/CD015264/gpt-researcher-1.md,Bjørke-Monsen/Torsvik infant B12 studies,Bjørke-Monsen/Torsvik infant B12 studies,cochrane_excluded,Bjørke-Monsen 2011,intramuscular randomized trials,0,The excluded RIS groups the 2008 and 2011 reports and related registry records under this label; responses also cite the later Torsvik report.
gpt-researcher-2,gpt,researcher,2,retrieval_bias/CD015264/gpt-researcher-2.md,Taneja 2013 (North India; NCT00717730),Taneja 2013 (North India; NCT00717730),included,Taneja 2013,factorial RCT,0,All short- and long-term outcome reports are one trial cluster.
gpt-researcher-2,gpt,researcher,2,retrieval_bias/CD015264/gpt-researcher-2.md,Strand 2020 (BeLive; NCT02272842),Strand 2020 (BeLive; NCT02272842),included,Strand 2020,RCT,0,"The protocol, primary report, and later outcome reports are one trial cluster."
gpt-researcher-2,gpt,researcher,2,retrieval_bias/CD015264/gpt-researcher-2.md,Allen 2007 Guatemalan infant fortification trial,Allen 2007 Guatemalan infant fortification trial,outside_other,,randomized feeding trial reported as a conference abstract,0,
gpt-researcher-2,gpt,researcher,2,retrieval_bias/CD015264/gpt-researcher-2.md,Bjørke-Monsen/Torsvik infant B12 studies,Bjørke-Monsen/Torsvik infant B12 studies,cochrane_excluded,Bjørke-Monsen 2011,intramuscular randomized trials,0,The excluded RIS groups the 2008 and 2011 reports and related registry records under this label; responses also cite the later Torsvik report.
gpt-researcher-2,gpt,researcher,2,retrieval_bias/CD015264/gpt-researcher-2.md,Worthington-White 1994 preterm-infant trial,Worthington-White 1994 preterm-infant trial,cochrane_excluded,Worthington-White 1994,factorial RCT,0,
gpt-researcher-3,gpt,researcher,3,retrieval_bias/CD015264/gpt-researcher-3.md,Taneja 2013 (North India; NCT00717730),Taneja 2013 (North India; NCT00717730),included,Taneja 2013,factorial RCT,0,All short- and long-term outcome reports are one trial cluster.
gpt-researcher-3,gpt,researcher,3,retrieval_bias/CD015264/gpt-researcher-3.md,Strand 2020 (BeLive; NCT02272842),Strand 2020 (BeLive; NCT02272842),included,Strand 2020,RCT,0,"The protocol, primary report, and later outcome reports are one trial cluster."
gpt-researcher-3,gpt,researcher,3,retrieval_bias/CD015264/gpt-researcher-3.md,Allen 2007 Guatemalan infant fortification trial,Allen 2007 Guatemalan infant fortification trial,outside_other,,randomized feeding trial reported as a conference abstract,0,
gpt-researcher-3,gpt,researcher,3,retrieval_bias/CD015264/gpt-researcher-3.md,Scrimshaw 1953 / Aguirre 1955,Scrimshaw 1953 / Aguirre 1955,included,Scrimshaw 1953,controlled school supplementation study,0,The growth and hematology reports are grouped under one Cochrane study label.
gpt-researcher-3,gpt,researcher,3,retrieval_bias/CD015264/gpt-researcher-3.md,Larcomb 1954,Larcomb 1954,cochrane_excluded,Larcomb 1954,RCT,0,
gpt-researcher-3,gpt,researcher,3,retrieval_bias/CD015264/gpt-researcher-3.md,Chinnock 1952,Chinnock 1952,included,Chinnock 1952,quasi-randomized trial,0,
gpt-researcher-3,gpt,researcher,3,retrieval_bias/CD015264/gpt-researcher-3.md,Mackay 1956 protein-deficient-child trial,Mackay 1956 protein-deficient-child trial,cochrane_awaiting,Mackay 1956,quasi-randomized trial,0,
gpt-researcher-3,gpt,researcher,3,retrieval_bias/CD015264/gpt-researcher-3.md,Rascoff 1951 premature-infant study,Rascoff 1951 premature-infant study,outside_other,,comparative study,0,
gpt-researcher-3,gpt,researcher,3,retrieval_bias/CD015264/gpt-researcher-3.md,Wetzel 1949/1952 growth-failure studies,Wetzel 1949/1952 growth-failure studies,outside_other,,controlled supplementation studies,0,
gpt-researcher-3,gpt,researcher,3,retrieval_bias/CD015264/gpt-researcher-3.md,Spies 1952 nutritive-failure study,Spies 1952 nutritive-failure study,outside_other,,controlled study,0,
gpt-researcher-3,gpt,researcher,3,retrieval_bias/CD015264/gpt-researcher-3.md,Montoye 1955 young-boy growth and fitness study,Montoye 1955 young-boy growth and fitness study,outside_other,,controlled study,0,
gpt-researcher-4,gpt,researcher,4,retrieval_bias/CD015264/gpt-researcher-4.md,Taneja 2013 (North India; NCT00717730),Taneja 2013 (North India; NCT00717730),included,Taneja 2013,factorial RCT,0,All short- and long-term outcome reports are one trial cluster.
gpt-researcher-4,gpt,researcher,4,retrieval_bias/CD015264/gpt-researcher-4.md,Strand 2020 (BeLive; NCT02272842),Strand 2020 (BeLive; NCT02272842),included,Strand 2020,RCT,0,"The protocol, primary report, and later outcome reports are one trial cluster."
gpt-researcher-4,gpt,researcher,4,retrieval_bias/CD015264/gpt-researcher-4.md,Allen 2007 Guatemalan infant fortification trial,Allen 2007 Guatemalan infant fortification trial,outside_other,,randomized feeding trial reported as a conference abstract,0,
gpt-researcher-4,gpt,researcher,4,retrieval_bias/CD015264/gpt-researcher-4.md,Wetzel 1949/1952 growth-failure studies,Wetzel 1949/1952 growth-failure studies,outside_other,,controlled supplementation studies,0,
gpt-researcher-4,gpt,researcher,4,retrieval_bias/CD015264/gpt-researcher-4.md,Downing 1950 premature-infant study,Downing 1950 premature-infant study,outside_other,,controlled study,0,
gpt-researcher-4,gpt,researcher,4,retrieval_bias/CD015264/gpt-researcher-4.md,Rascoff 1951 premature-infant study,Rascoff 1951 premature-infant study,outside_other,,comparative study,0,
gpt-researcher-4,gpt,researcher,4,retrieval_bias/CD015264/gpt-researcher-4.md,Chinnock 1952,Chinnock 1952,included,Chinnock 1952,quasi-randomized trial,0,
gpt-researcher-4,gpt,researcher,4,retrieval_bias/CD015264/gpt-researcher-4.md,Finberg 1952,Finberg 1952,cochrane_excluded,Finberg 1952,quasi-randomized trial,0,
gpt-researcher-4,gpt,researcher,4,retrieval_bias/CD015264/gpt-researcher-4.md,Spies 1952 nutritive-failure study,Spies 1952 nutritive-failure study,outside_other,,controlled study,0,
gpt-researcher-4,gpt,researcher,4,retrieval_bias/CD015264/gpt-researcher-4.md,Wilde 1952 Aleut schoolchild growth study,Wilde 1952 Aleut schoolchild growth study,outside_other,,controlled study,0,
gpt-researcher-4,gpt,researcher,4,retrieval_bias/CD015264/gpt-researcher-4.md,Larcomb 1954,Larcomb 1954,cochrane_excluded,Larcomb 1954,RCT,0,
gpt-researcher-4,gpt,researcher,4,retrieval_bias/CD015264/gpt-researcher-4.md,Crump and Tully 1955 growth-failure study,Crump and Tully 1955 growth-failure study,outside_other,,controlled study,0,
gpt-researcher-4,gpt,researcher,4,retrieval_bias/CD015264/gpt-researcher-4.md,Montoye 1955 young-boy growth and fitness study,Montoye 1955 young-boy growth and fitness study,outside_other,,controlled study,0,
gpt-researcher-4,gpt,researcher,4,retrieval_bias/CD015264/gpt-researcher-4.md,Scrimshaw 1953 / Aguirre 1955,Scrimshaw 1953 / Aguirre 1955,included,Scrimshaw 1953,controlled school supplementation study,0,The growth and hematology reports are grouped under one Cochrane study label.
gpt-researcher-4,gpt,researcher,4,retrieval_bias/CD015264/gpt-researcher-4.md,Mackay 1956 protein-deficient-child trial,Mackay 1956 protein-deficient-child trial,cochrane_awaiting,Mackay 1956,quasi-randomized trial,0,
gpt-researcher-4,gpt,researcher,4,retrieval_bias/CD015264/gpt-researcher-4.md,Shimazono 1963,Shimazono 1963,included,Shimazono 1963,controlled trial,0,
gpt-researcher-4,gpt,researcher,4,retrieval_bias/CD015264/gpt-researcher-4.md,Bjørke-Monsen/Torsvik infant B12 studies,Bjørke-Monsen/Torsvik infant B12 studies,cochrane_excluded,Bjørke-Monsen 2011,intramuscular randomized trials,0,The excluded RIS groups the 2008 and 2011 reports and related registry records under this label; responses also cite the later Torsvik report.
gpt-researcher-4,gpt,researcher,4,retrieval_bias/CD015264/gpt-researcher-4.md,Worthington-White 1994 preterm-infant trial,Worthington-White 1994 preterm-infant trial,cochrane_excluded,Worthington-White 1994,factorial RCT,0,
